"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","AVG_00TMST","AVG_01TMST","AVG_02TMST","AVG_03TMST","AVG_04TMST","AVG_05TMST","AVG_06TMST","AVG_07TMST","AVG_08TMST","AVG_09TMST","AVG_10TMST","AVG_11TMST","AVG_12TMST","AVG_13TMST","AVG_14TMST","AVG_15TMST","AVG_16TMST","AVG_17TMST","AVG_18TMST","AVG_19TMST","AVG_20TMST","AVG_21TMST","AVG_22TMST","AVG_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957739.1875","1953237","8.82","4.81","2.96","2.08","1.79","2.1","3.77","8.61","16.3","25.35","32.28","35.68","35.14","37.45","36.62","37.29","38.31","38.28","37.74","32.25","26.22","23.5","19.13","14.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957787.6875","1953134","2.46","1.3","0.84","0.53","0.47","0.61","1.11","2.78","6.74","12.33","16.87","19.62","19.29","20.31","19.86","20.15","20.14","19.35","18.66","13.24","9.74","8.1","6.06","4.14","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957787.875","1953186","9.46","5.16","3.18","2.23","1.92","2.26","4.04","9.24","17.49","27.19","34.63","38.28","37.7","40.18","39.28","40.01","41.11","41.07","40.49","34.6","28.13","25.21","20.52","15.23","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957788.1875","1953237","2.78","1.47","0.88","0.54","0.39","0.45","0.89","2.3","4.75","7.96","10.49","11.88","11.47","12.66","12.97","13.1","13.75","13.99","14.05","11.78","9.87","8.61","7.1","4.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957788.375","1953288","8.97","4.9","3.01","2.12","1.82","2.14","3.83","8.76","16.58","25.78","32.83","36.29","35.74","38.09","37.25","37.93","38.98","38.94","38.39","32.81","26.67","23.91","19.46","14.44","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957837.125","1953185","7.25","3.91","2.29","1.43","1.13","1.36","2.94","8.42","16.33","25.1","32.68","36.34","35.88","37.26","37.92","38.54","39.47","38.28","37.2","30.1","24.79","21.96","17.52","12.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957837.3125","1953237","2.31","1.22","0.79","0.5","0.44","0.57","1.04","2.61","6.33","11.57","15.84","18.42","18.11","19.07","18.65","18.92","18.92","18.17","17.52","12.44","9.14","7.61","5.69","3.89","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957837.625","1953288","2.68","1.44","0.95","0.63","0.55","0.74","1.33","3.31","7.7","13.74","18.4","20.96","20.53","21.55","21.21","21.48","21.49","20.69","19.87","14.5","10.84","8.94","6.64","4.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957886.125","1953185","4.89","2.71","1.72","1.11","0.87","1.15","1.97","5.12","12.57","23.27","32.29","37.63","36.89","39.03","38.14","38.9","39.39","37.51","34.85","24.59","18.38","15.41","11.74","8.15","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957886.375","1953236","2.3","1.22","0.79","0.5","0.44","0.57","1.04","2.6","6.32","11.55","15.81","18.38","18.07","19.02","18.61","18.87","18.87","18.13","17.48","12.41","9.12","7.59","5.68","3.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957539.625","1952571","3.64","2.07","1.41","1.08","0.93","1.11","1.59","3.41","7.94","14.49","19.68","22.16","23.22","24.59","24.66","25.46","24.43","21.83","17.9","12.74","9.77","8.23","6.48","5.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953222.625","1952645","1.53","0.76","0.42","0.19","0.14","0.24","0.81","2.41","6.23","13.39","18.45","22.27","20.7","22.16","21.49","20.94","20.34","19.36","21.33","13.92","9.41","8.05","5.39","2.98","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953271.375","1952594","1.62","0.8","0.44","0.2","0.15","0.26","0.85","2.55","6.6","14.19","19.55","23.6","21.94","23.48","22.78","22.2","21.56","20.52","22.61","14.75","9.98","8.53","5.72","3.16","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953271.6875","1952645","0.69","0.34","0.16","0.09","0.08","0.15","0.41","1.94","4.41","9.06","12.77","15.52","11.61","14.31","15.15","15.04","14.7","13.81","12.82","7.58","5.01","3.74","2.42","1.38","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952877.8125","1952390","2.29","1.09","0.6","0.4","0.39","0.63","1.72","4.7","7.99","11.95","14.46","14.64","13.33","14.18","14.74","15.27","15.86","14.98","13.66","11.64","9.81","8.62","6.55","4.32","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952878.375","1952493","1.78","0.85","0.47","0.31","0.3","0.49","1.34","3.66","6.22","9.3","11.25","11.39","10.38","11.04","11.47","11.88","12.34","11.66","10.63","9.06","7.64","6.71","5.1","3.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952878.625","1952544","0.19","0.13","0.09","0.07","0.07","0.1","0.24","0.49","0.8","1.29","1.53","1.49","1.32","1.31","1.33","1.38","1.39","1.32","1.21","1.02","0.81","0.69","0.47","0.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952927.625","1952544","1.61","0.77","0.42","0.28","0.27","0.44","1.21","3.3","5.61","8.39","10.16","10.28","9.37","9.96","10.36","10.73","11.14","10.53","9.6","8.18","6.89","6.05","4.6","3.04","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952928.3125","1952647","1.8","0.78","0.45","0.29","0.25","0.34","0.94","3.6","5.77","9.98","12.26","13.17","12.7","13.67","14.16","14.68","17.2","15.47","14.25","11.06","9.06","7.65","6.2","3.37","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952975.875","1952390","2.6","1.24","0.68","0.45","0.44","0.71","1.95","5.33","9.06","13.55","16.4","16.6","15.12","16.09","16.72","17.32","17.98","16.99","15.49","13.2","11.13","9.77","7.43","4.9","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953025","1952389","2.84","1.35","0.75","0.49","0.48","0.78","2.13","5.83","9.9","14.81","17.93","18.15","16.53","17.58","18.28","18.93","19.66","18.58","16.94","14.43","12.17","10.68","8.12","5.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로5.6가동","1.10106E+19","956265.625","1952885","11.67","10.5","9.68","8.98","8.23","7.72","6.56","7.12","11.76","20.84","25.88","26.45","20.59","16.28","15.53","15.27","14.97","13.84","11.67","8.79","6.88","6.28","5.37","6.92","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952976.1875","1952441","2.16","1.03","0.57","0.38","0.37","0.59","1.63","4.44","7.54","11.28","13.65","13.82","12.59","13.39","13.92","14.42","14.97","14.15","12.9","10.99","9.27","8.14","6.19","4.08","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952976.8125","1952544","1.47","0.7","0.39","0.26","0.25","0.4","1.11","3.02","5.13","7.67","9.28","9.4","8.56","9.1","9.46","9.8","10.18","9.62","8.77","7.47","6.3","5.53","4.21","2.78","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952977.125","1952595","0.04","0.03","0.02","0.01","0.01","0.01","0.03","0.06","0.09","0.19","0.24","0.3","0.26","0.3","0.34","0.32","0.31","0.3","0.27","0.2","0.14","0.11","0.07","0.06","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","952977.625","1952698","1.64","0.89","0.48","0.24","0.17","0.21","0.62","2.02","4.53","8.92","11.74","13.99","12.12","13.86","13.98","14.22","14.58","14.65","16.41","11.57","8.22","7.27","5.35","3.19","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953025.3125","1952441","2.21","1.05","0.58","0.38","0.37","0.61","1.66","4.54","7.71","11.54","13.96","14.13","12.88","13.7","14.23","14.74","15.31","14.47","13.19","11.24","9.48","8.32","6.33","4.18","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953025.625","1952492","1.65","0.79","0.43","0.29","0.28","0.45","1.24","3.39","5.76","8.61","10.42","10.55","9.61","10.22","10.62","11","11.43","10.8","9.84","8.39","7.07","6.21","4.72","3.12","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953025.875","1952544","0.34","0.16","0.09","0.07","0.07","0.13","0.3","1.12","1.94","3.14","4.2","5.06","4.73","4.9","5.02","5.5","5.86","5.42","4.57","2.99","2.14","1.67","1.32","0.7","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953026.125","1952595","0.28","0.13","0.08","0.06","0.05","0.11","0.24","0.92","1.59","2.57","3.44","4.14","3.88","4.01","4.11","4.5","4.8","4.44","3.74","2.45","1.75","1.37","1.08","0.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953074","1952389","0.85","0.39","0.23","0.18","0.16","0.32","0.74","2.8","4.85","7.82","10.46","12.61","11.8","12.2","12.51","13.71","14.61","13.5","11.38","7.45","5.33","4.16","3.28","1.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953074.625","1952492","2.93","1.36","0.79","0.52","0.48","0.75","2.05","6.7","10.91","17.08","21.09","22.85","21.5","22.79","23.69","24.99","27.71","25.15","22.35","17.42","14.08","11.79","9.37","5.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953074.875","1952543","1.31","0.62","0.35","0.24","0.23","0.39","1.01","3.05","5.21","7.99","10.01","10.83","9.97","10.49","10.84","11.48","12.06","11.29","9.98","7.73","6.19","5.26","4.04","2.52","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953075.125","1952595","0.22","0.1","0.06","0.05","0.04","0.08","0.19","0.73","1.26","2.03","2.72","3.27","3.06","3.17","3.25","3.56","3.79","3.5","2.96","1.93","1.38","1.08","0.85","0.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953123.125","1952389","0.83","0.38","0.23","0.18","0.16","0.31","0.72","2.71","4.69","7.56","10.12","12.2","11.41","11.8","12.1","13.26","14.13","13.06","11.01","7.2","5.15","4.02","3.17","1.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953123.375","1952440","0.65","0.3","0.18","0.14","0.12","0.24","0.56","2.13","3.69","5.95","7.96","9.6","8.98","9.29","9.52","10.43","11.11","10.27","8.66","5.67","4.05","3.17","2.5","1.32","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953123.6875","1952492","1.9","0.93","0.52","0.28","0.23","0.41","1.17","3.81","8.52","16.88","23.08","27.86","25.93","27.52","27.07","27.22","27.15","25.62","26.29","17.16","11.78","9.85","6.87","3.76","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953123.875","1952543","0.44","0.22","0.1","0.06","0.05","0.09","0.27","1.24","2.83","5.82","8.21","9.97","7.46","9.19","9.74","9.66","9.44","8.87","8.23","4.87","3.22","2.4","1.55","0.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953124.3125","1952594","1.38","0.69","0.36","0.19","0.14","0.26","0.77","2.62","6.45","13.87","19.72","24.86","22.76","25.22","25.33","25.12","24.62","23.32","24.16","16.35","10.87","8.27","5.36","2.86","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953172.125","1952389","1.96","1","0.56","0.39","0.36","0.64","1.58","5.81","11.38","20.99","28.62","34.1","27.87","31.83","33.26","34.21","34.55","32.3","28.96","18.22","12.63","9.72","6.83","3.81","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953172.375","1952440","1.05","0.57","0.31","0.19","0.19","0.3","0.82","2.91","6.18","12.22","16.81","19.93","15.18","18.27","19.28","19.21","18.83","17.73","16.42","10.12","6.89","5.26","3.44","1.98","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953172.6875","1952491","4.95","2.39","1.32","0.79","0.65","0.97","2.23","7.86","18.14","38.47","53.1","62.29","50.09","59.35","61.97","62.45","61.84","58.57","56.15","36.12","25.44","20.81","15.42","9.19","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953173","1952543","0.7","0.37","0.18","0.1","0.09","0.16","0.42","1.81","4.04","8.24","11.6","13.99","10.6","12.91","13.67","13.52","13.19","12.4","11.41","6.86","4.59","3.46","2.27","1.33","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953220.875","1952337","1.61","0.94","0.59","0.45","0.38","0.63","1.47","4.16","7.23","11.92","15.4","17.37","15.96","16.6","17.13","18.02","18.66","17.32","14.91","10.49","7.84","6.34","4.78","2.81","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953221.1875","1952388","1.11","0.61","0.38","0.29","0.25","0.44","1.03","3.15","5.43","8.94","11.73","13.51","12.39","12.81","13.16","14.06","14.69","13.67","11.66","8.02","5.9","4.71","3.58","2.02","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953221.5","1952440","0.76","0.37","0.18","0.1","0.09","0.16","0.46","2.13","4.86","9.99","14.08","17.11","12.8","15.77","16.71","16.58","16.2","15.23","14.13","8.35","5.52","4.13","2.66","1.52","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953221.8125","1952491","7.88","3.95","2.21","1.3","1.11","1.7","4.43","13.38","29.88","60.15","81.82","95.32","80.01","91.41","93.67","93.67","91.65","86.87","85.77","56.84","40.28","33.45","24.01","14.64","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953222.125","1952542","1.59","0.79","0.43","0.2","0.15","0.25","0.84","2.49","6.45","13.87","19.11","23.06","21.44","22.95","22.26","21.69","21.06","20.05","22.09","14.41","9.75","8.34","5.59","3.09","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953270.1875","1952388","2.48","1.36","0.82","0.58","0.52","0.86","2.06","6.61","12.61","22.89","30.71","35.77","29.72","33.44","34.89","35.76","35.97","33.67","30.19","19.74","14.02","10.98","7.79","4.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953270.5","1952439","1.45","0.84","0.49","0.34","0.29","0.48","1.16","3.7","7.59","14.54","19.67","22.84","17.92","21.05","22.2","22.07","21.67","20.4","18.75","12.03","8.4","6.55","4.37","2.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953270.8125","1952491","1.42","0.71","0.37","0.25","0.23","0.41","1.01","4.08","8.18","15.32","21.2","25.57","20.84","23.96","25.09","25.7","25.88","24.19","21.58","13.36","9.17","7.01","4.96","2.78","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953319.625","1952439","6.07","3.09","1.77","1.11","0.94","1.37","3.14","9.9","22.09","44.67","61.11","71.22","56.91","67.58","70.85","71.41","70.1","66.26","63.84","41.24","28.88","23.74","17.61","11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953319.875","1952491","4.65","2.32","1.3","0.81","0.66","1.01","2.32","8.06","18.61","39.13","54.7","65.38","52.52","61.92","64.69","65.58","64.29","60.63","57.16","35.63","24.31","19.35","14.21","8.59","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953368.625","1952439","4.38","2.27","1.3","0.81","0.65","0.98","2.21","6.98","16.67","35.73","49.62","58.61","46.11","55.15","57.77","58","56.21","53.3","51.13","32.18","21.98","17.68","12.77","7.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953368.875","1952490","2.85","1.41","0.75","0.49","0.45","0.75","2.01","6.28","11.85","20.47","26.81","29.98","24.66","28.27","29.72","29.99","30.04","28.33","25.94","18.53","14.12","11.7","8.41","5.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954059.1875","1953103","0.95","0.5","0.29","0.19","0.15","0.27","0.71","2.8","4.94","10.14","13.77","15.97","13.82","16.77","17.56","18.12","19.03","17.39","15.85","9.7","6.58","5.16","3.69","1.92","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954059.375","1953154","0.65","0.37","0.22","0.15","0.13","0.2","0.48","1.55","2.55","5.14","6.79","7.95","7.2","8.4","8.79","9.05","9.44","8.53","8.08","5.25","3.73","2.99","2.19","1.21","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954059.8125","1953205","0.52","0.29","0.16","0.11","0.1","0.15","0.38","1.21","2","4.09","5.43","6.39","5.81","6.77","7.06","7.27","7.6","6.88","6.55","4.28","3.02","2.44","1.76","0.97","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954060","1953257","1.13","0.58","0.33","0.2","0.15","0.26","0.72","2.4","4.86","10.22","14.02","16.61","13.23","16.76","17.69","17.97","18.26","17","16.57","10.6","7.08","5.74","3.98","2.16","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954108.3125","1953102","1.67","0.89","0.49","0.31","0.27","0.41","1.09","3.7","6.42","13.17","18.61","23.01","21.76","25.62","27.04","27.96","29.32","26.5","24.91","15.67","10.98","8.61","6.12","3.33","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954109.125","1953257","1.73","1.01","0.65","0.39","0.38","0.44","0.96","3.03","5.22","11.13","16.57","19.58","18.37","20.81","22.12","22.95","23.3","21.82","21.15","13.59","9.01","7.49","5.65","3.41","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954157.3125","1953102","1.97","0.98","0.56","0.37","0.33","0.57","1.69","5.62","11.68","23.73","33.15","39.55","35.32","42.12","43.33","44.49","45.02","41.5","36.63","22","15.21","11.33","7.59","4.08","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954158.125","1953256","0.38","0.16","0.09","0.06","0.07","0.16","0.49","2.95","5.4","9.93","13.59","15.5","12.8","16.52","17.86","18.7","18.44","17.26","14.83","7.69","4.83","3.43","2","0.8","2016-05-04 오후 6:20:55"
