"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","MAN_FLOW_POP_CNT_10G","MAN_FLOW_POP_CNT_20G","MAN_FLOW_POP_CNT_30G","MAN_FLOW_POP_CNT_40G","MAN_FLOW_POP_CNT_50G","MAN_FLOW_POP_CNT_60GU","WMAN_FLOW_POP_CNT_10G","WMAN_FLOW_POP_CNT_20G","WMAN_FLOW_POP_CNT_30G","WMAN_FLOW_POP_CNT_40G","WMAN_FLOW_POP_CNT_50G","WMAN_FLOW_POP_CNT_60GU","DATA_LOAD_DT"
"201603","서울특별시","종로구","평창동","11010560200051000001","953937.1875","1957624","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","953937.8125","1957726","0.09","0.34","1.01","1.23","1.1","0.7","0.15","0.36","0.54","0.71","0.73","0.63","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200051000001","953938.125","1957778","0.11","0.49","1.4","1.68","1.49","0.97","0.2","0.48","0.78","0.98","1.01","0.86","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200051000001","953983.875","1957212","1.13","3.11","7.22","8.71","8.26","5.59","1.59","3.27","4.69","6.24","6.34","5.14","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200011000001","953052.625","1957269","2.48","3.52","6.05","7.51","7.62","6.27","4.3","3.33","5.7","8.42","7.95","6.44","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200031000001","953200.3125","1957371","3.69","5.46","9.14","11.3","11.65","9.46","6.24","5.2","8.64","12.76","12.1","9.72","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","953983","1957058","1.82","4.95","11.54","13.88","13.2","8.98","2.6","5.22","7.49","9.91","10.12","8.23","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","953984.1875","1957264","0.78","2.18","5.12","6.17","5.85","3.93","1.13","2.29","3.3","4.4","4.49","3.67","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","954034.375","1957469","0.23","0.94","2.7","3.26","2.86","1.9","0.43","0.94","1.48","1.87","1.94","1.67","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","954424.875","1957159","0.62","2.37","6.83","8.19","7.24","4.77","1.06","2.34","3.7","4.74","4.87","4.19","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","953983.3125","1957110","1.76","4.71","10.94","13.21","12.56","8.54","2.44","4.96","7.12","9.4","9.58","7.79","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954033.8125","1957366","0.46","1.42","3.27","3.92","3.73","2.53","0.75","1.48","2.1","2.8","2.88","2.31","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954131","1957212","0.52","1.87","5.35","6.46","5.68","3.76","0.83","1.85","2.91","3.73","3.86","3.3","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200031000001","953102.1875","1957371","0.14","0.44","1.02","1.28","1.18","0.76","0.22","0.45","0.67","0.9","0.91","0.71","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200031000001","953295.6875","1956908","0.5","1.77","5.14","6.19","5.46","3.61","0.78","1.78","2.81","3.58","3.69","3.16","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200031000001","953298","1957319","8.27","11.74","20.08","24.93","25.28","20.76","14.21","10.99","18.87","27.92","26.38","21.43","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200031000001","953298.3125","1957370","1.53","4.12","9.57","11.54","10.98","7.39","2.13","4.33","6.21","8.2","8.39","6.76","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954230.8125","1957519","0.29","1.15","3.33","4","3.54","2.31","0.53","1.15","1.82","2.31","2.39","2.06","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","953983.625","1957161","0.14","0","0.32","0.8","1.44","2.15","0.08","0.07","0.29","0.5","0.6","1.24","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200051000001","953984.375","1957315","0.48","1.45","3.44","4.16","3.94","2.68","0.78","1.57","2.23","2.95","3.02","2.44","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954375.3125","1957056","0.54","1.94","5.57","6.71","5.9","3.89","0.86","1.92","3.01","3.89","3.99","3.45","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200031000001","953249.3125","1957371","6.63","9.62","16.19","20.04","20.67","16.84","11.05","9.29","15.29","22.53","21.44","17.23","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200031000001","953295.875","1956959","0.43","1.64","4.71","5.64","4.98","3.31","0.73","1.62","2.53","3.27","3.37","2.88","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","953985","1957418","1.82","2.25","4.43","5.53","4.97","3.61","2.4","2.49","4.51","6.27","4.7","3.96","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","평창동","11010560200051000001","954032.125","1957058","1.76","4.74","11.04","13.3","12.61","8.59","2.45","4.98","7.18","9.46","9.65","7.84","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954033.5","1957315","0.56","1.67","3.83","4.61","4.37","2.94","0.86","1.72","2.47","3.28","3.34","2.73","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954132.375","1957468","0.27","1.07","3.1","3.73","3.3","2.2","0.49","1.07","1.7","2.16","2.23","1.95","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200031000001","953248.375","1957216","0.38","1.48","4.33","5.19","4.59","3.03","0.68","1.51","2.35","3.02","3.12","2.67","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200031000001","953150.375","1957217","0.32","0.64","0.88","1.07","1.25","0.89","0.41","0.71","0.88","1.23","1.24","0.93","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954032.375","1957109","1.77","1.78","3.34","4.67","4.15","3.51","1.2","2.06","3.36","4.48","4.44","3.95","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","평창동","11010560200051000001","954032.6875","1957161","0.13","0","0.3","0.8","1.39","2.1","0.08","0.07","0.29","0.48","0.56","1.2","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200031000001","953345.625","1957062","0.05","0","0.14","0.35","0.61","0.82","0","0.04","0.12","0.2","0.25","0.49","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560300051000001","953834.1875","1956751","0.14","0.02","0.35","0.92","1.55","2.31","0.09","0.07","0.31","0.52","0.62","1.33","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560200051000001","954033.3125","1957263","0.79","2.25","5.24","6.33","6.04","4.03","1.15","2.35","3.41","4.5","4.61","3.8","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","954034.125","1957418","0.26","0.54","0.78","0.94","1.12","0.8","0.36","0.65","0.77","1.09","1.12","0.82","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560200051000001","954081.375","1957109","0.66","0.53","1.01","3.46","6.64","8.63","1.07","0.13","0.84","1.74","2.82","3.92","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954081.625","1957160","0.72","1.39","1.96","2.41","2.83","2.02","0.88","1.6","1.98","2.78","2.81","2.06","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954083.375","1957469","0.3","0.62","0.87","1.05","1.23","0.87","0.39","0.69","0.87","1.2","1.23","0.9","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954132.125","1957417","0.38","0.7","1.01","1.19","1.42","1.04","0.43","0.82","0.99","1.38","1.4","1","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954279.1875","1957416","0.44","0.84","1.2","1.46","1.72","1.21","0.52","0.96","1.2","1.67","1.69","1.23","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954280","1957570","0.38","0.72","1.01","1.25","1.42","1.05","0.44","0.82","1.01","1.43","1.42","1.04","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954571.375","1957055","0.85","1.58","2.23","2.73","3.22","2.31","1","1.8","2.23","3.14","3.18","2.29","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200031000001","953296.625","1957062","0.39","0.75","1.05","1.29","1.53","1.1","0.48","0.86","1.05","1.48","1.5","1.1","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560300051000001","953686.3125","1956598","0.99","1.86","2.64","3.21","3.76","2.75","1.18","2.14","2.62","3.7","3.72","2.71","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560300051000001","953924.875","1955415","0.2","0.34","0.5","0.61","0.72","0.5","0.21","0.39","0.49","0.69","0.71","0.5","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200031000001","953150.875","1957320","2.31","3.45","5.67","7.08","7.27","5.88","3.87","3.23","5.39","7.94","7.54","6.03","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954082.8125","1957366","0.27","1.06","3.08","3.71","3.26","2.16","0.48","1.06","1.68","2.13","2.21","1.9","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560200051000001","954083.125","1957417","0.26","1.03","2.97","3.57","3.14","2.08","0.46","1.01","1.6","2.06","2.12","1.86","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954130.125","1957058","3.52","7.01","11.67","14.22","13.37","9.71","3.86","6.57","8.86","11.85","11.54","9.92","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954131.625","1957314","0.34","1.36","3.95","4.76","4.2","2.75","0.63","1.38","2.14","2.75","2.82","2.46","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954180.3125","1957263","0.94","2.67","6.17","7.4","7.03","4.78","1.34","2.77","4.01","5.26","5.41","4.38","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200011000001","953052.3125","1957218","0.21","0.89","2.53","3.04","2.66","1.79","0.39","0.88","1.36","1.76","1.82","1.55","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560300051000001","953933.1875","1956905","0.76","1.47","2.07","2.53","2.99","2.14","0.92","1.69","2.09","2.9","2.95","2.16","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560300051000001","953980.1875","1956545","0.74","1.46","2.05","2.51","2.95","2.14","0.92","1.68","2.06","2.87","2.91","2.15","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560300051000001","954124.1875","1955979","0.38","0.72","1.02","1.26","1.48","1.06","0.45","0.82","1.03","1.45","1.44","1.07","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","평창동","11010560300051000001","954173.1875","1955979","0.36","0.67","0.94","1.16","1.37","0.99","0.42","0.76","0.97","1.32","1.37","0.96","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560300051000001","954221.6875","1955876","0.26","0.54","0.78","0.94","1.12","0.81","0.36","0.65","0.77","1.09","1.12","0.82","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560200051000001","954083.875","1957571","0","0","0.1","0.25","0.42","0.58","0","0","0.07","0.15","0.19","0.38","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","평창동","11010560200031000001","953248.8125","1957268","0.11","0","0.2","0.53","0.94","1.36","0.06","0.06","0.19","0.29","0.37","0.79","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","평창동","11010560200051000001","954084.1875","1957623","0.14","0.55","1.62","1.95","1.7","1.11","0.23","0.55","0.89","1.13","1.17","0.99","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200031000001","953198.1875","1957011","0.31","1.3","3.77","4.52","3.99","2.61","0.59","1.32","2.03","2.63","2.7","2.34","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560300051000001","953933.5","1956956","2.29","4.87","11.11","15.75","18.43","16.74","3.37","4.68","7.38","10.51","11.8","11.28","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954130.375","1957109","0.62","2.37","6.83","8.21","7.24","4.77","1.06","2.34","3.7","4.74","4.88","4.2","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","평창동","11010560200051000001","954179.375","1957109","0.69","1.35","1.93","2.31","2.76","1.97","0.86","1.55","1.91","2.69","2.72","2.01","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560300051000001","953538","1956393","1.1","2.06","2.93","3.55","4.18","3.05","1.3","2.36","2.93","4.11","4.12","3.01","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560300051000001","954172.875","1955927","0.32","0.64","0.88","1.08","1.27","0.9","0.41","0.71","0.89","1.24","1.24","0.93","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954180.8125","1957365","0.33","1.35","3.86","4.65","4.12","2.69","0.62","1.33","2.1","2.69","2.78","2.43","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560200051000001","954233.625","1958033","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560200051000001","954277.8125","1957159","0.55","1.96","5.69","6.84","6.03","3.96","0.89","1.98","3.1","3.95","4.08","3.51","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","평창동","11010560200051000001","954278.125","1957211","3.37","7.39","9.58","9.8","9.49","7.88","3.57","7.53","9.88","11.89","11.74","9.79","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954280.875","1957724","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954282.3125","1957981","0.6","0.72","1.32","1.42","1.38","1.25","0.72","0.9","1.51","1.99","1.92","1.86","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200051000001","954327.6875","1957313","1.28","1.79","1.96","2.3","1.95","1.63","1.27","2.35","2.3","3.27","2.55","2.17","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954329.875","1957724","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954375.875","1957159","0.58","1.15","1.61","1.93","2.27","1.63","0.69","1.29","1.61","2.22","2.25","1.64","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","평창동","11010560200051000001","954376.1875","1957210","0.11","0","0.21","0.59","1.04","1.47","0.06","0.07","0.21","0.35","0.43","0.89","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954376.5","1957262","0.68","1.33","1.83","2.27","2.64","1.89","0.83","1.5","1.85","2.6","2.62","1.93","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954572.875","1957312","0.8","1.48","2.1","2.56","3.04","2.17","0.95","1.7","2.11","2.97","3","2.18","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560300051000001","953637.1875","1956598","1.01","1.88","2.66","3.22","3.79","2.76","1.19","2.14","2.66","3.72","3.74","2.74","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560300051000001","953932.125","1956699","0.61","1.18","1.66","2.04","2.4","1.72","0.76","1.36","1.68","2.36","2.38","1.74","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954426.625","1957467","0.62","1.21","1.7","2.08","2.45","1.75","0.76","1.36","1.7","2.39","2.39","1.77","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954473.375","1957056","2.07","12.35","1.96","2.08","1.89","1.01","2.18","6.67","1.03","1.49","1.12","0.69","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954475.375","1957415","1.35","1.38","2.58","3.64","3.23","2.74","0.9","1.6","2.59","3.48","3.47","3.11","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954475.625","1957466","2.99","12.6","2.81","3.26","2.93","1.69","3.56","8.92","1.81","2.29","1.82","1.46","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560200051000001","954522.375","1957055","2.13","12.75","2.01","2.13","1.95","1.03","2.25","6.89","1.07","1.54","1.14","0.71","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560200051000001","954524.125","1957363","0.71","1.37","1.94","2.37","2.78","2.01","0.87","1.57","1.92","2.71","2.74","2.03","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560200051000001","954524.375","1957415","1.43","1.49","2.77","3.89","3.45","2.96","0.96","1.72","2.77","3.74","3.7","3.35","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560200051000001","954524.625","1957466","3.19","13.43","2.99","3.49","3.12","1.83","3.78","9.5","1.93","2.43","1.93","1.56","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560200051000001","954573.6875","1957466","1.91","2.85","2.3","2.87","2.57","2.35","1.64","2.2","2.69","3.62","3.25","3.12","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560300051000001","953143.125","1955933","1.29","1.92","1.57","1.94","1.77","1.62","1.11","1.5","1.82","2.44","2.19","2.09","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560200051000001","954620.375","1957055","2.24","13.29","2.11","2.22","2.03","1.05","2.35","7.19","1.08","1.62","1.19","0.75","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560200051000001","954670.625","1957260","2.76","4.67","3.87","4.61","4.24","4.11","3.81","4.75","5.58","6.8","5.48","5.43","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560200021000001","952411.3125","1956605","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560200021000001","952460.6875","1956656","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:19"
