일자,발전기명(WTG),발전기(Serial),발전량(kWh),최저풍속(m-s),평균풍속(m-s),최대풍속(m-s),최소발전량(kW),평균발전량(kW),최대발전량(kW),이용률(백분율),가동율(백분율),발전용량(kW),위치
2020-01-29,WTG01,U113-001,7253.906,0.09300000000000001,3.699,11.16,-29.614,302.228,2067.5589999999997,13.140999999999998,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-01-30,WTG01,U113-001,11981.445,0.899,5.303,10.825999999999999,-22.375,499.208,1854.5510000000002,21.706,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-01-31,WTG01,U113-001,10258.301,1.041,5.084,10.716,-27.64,427.34,1634.743,18.584,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-01,WTG01,U113-001,6975.585999999999,0.025,3.927,9.82,-31.15,290.454,1781.0620000000001,12.637,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-02,WTG01,U113-001,6481.934,0.0,4.25,10.347999999999999,-31.808000000000003,269.712,1960.287,11.743,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-03,WTG01,U113-001,15307.617,0.027000000000000003,5.507000000000001,13.075,-29.614,637.752,2402.976,27.730999999999998,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-04,WTG01,U113-001,3474.1209999999996,0.03,3.5060000000000002,11.474,-31.15,144.39,1669.184,6.294,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-05,WTG01,U113-001,52798.828,0.0,12.352,19.892,730.062,2200.261,2426.229,95.65,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-06,WTG01,U113-001,9435.059000000001,0.0,4.96,12.532,-30.273000000000003,392.995,2376.4320000000002,17.092,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-07,WTG01,U113-001,5518.555,0.145,3.8560000000000003,10.859000000000002,-30.711,229.75099999999998,1948.003,9.997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-08,WTG01,U113-001,40979.004,0.10400000000000001,9.339,14.987,-31.369,1707.4260000000002,2413.725,74.237,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-09,WTG01,U113-001,5402.831999999999,0.027000000000000003,3.123,12.3,-31.369,224.745,2386.962,9.788,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-10,WTG01,U113-001,171.387,0.0,1.7169999999999999,4.65,-31.588,6.875,124.382,0.31,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-11,WTG01,U113-001,9613.77,0.027000000000000003,4.8919999999999995,12.857000000000001,-31.369,400.376,2067.34,17.416,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-12,WTG01,U113-001,22680.664,0.0,7.382000000000001,14.639000000000001,1.754,945.0939999999999,2397.272,41.088,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-13,WTG01,U113-001,975.586,0.0,2.208,6.901,-30.273000000000003,40.498000000000005,510.912,1.767,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-14,WTG01,U113-001,1042.48,0.027999999999999997,2.274,7.164,-33.343,42.735,520.344,1.889,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-15,WTG01,U113-001,15211.426000000001,0.031,5.531000000000001,15.062999999999999,-32.027,633.03,2401.001,27.557,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-16,WTG01,U113-001,53614.258,0.0,12.609000000000002,23.906999999999996,477.787,2234.144,2446.849,97.12700000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-17,WTG01,U113-001,53599.121,3.178,14.915,24.288,292.2,2233.564,2467.909,97.1,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-18,WTG01,U113-001,33616.211,0.028999999999999998,9.236,19.48,-31.808000000000003,1400.6970000000001,2399.904,60.898999999999994,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-19,WTG01,U113-001,538.086,0.033,2.177,6.671,-31.15,22.176,422.505,0.975,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-20,WTG01,U113-001,2199.7070000000003,0.027999999999999997,2.932,7.69,-31.808000000000003,91.366,631.126,3.985,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-21,WTG01,U113-001,6647.9490000000005,0.0,4.1739999999999995,11.53,-31.588,276.552,2153.113,12.043,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-22,WTG01,U113-001,25683.105,0.145,7.394,16.232,-29.395,1070.0410000000002,2404.292,46.527,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-23,WTG01,U113-001,11596.68,0.028999999999999998,4.5760000000000005,12.825,-31.369,482.569,2374.019,21.008000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-24,WTG01,U113-001,9000.976999999999,0.29600000000000004,5.184,11.92,-30.491999999999997,374.908,2200.717,16.305999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-25,WTG01,U113-001,25257.324,0.028999999999999998,7.372999999999999,14.668,-31.15,1052.255,2411.311,45.756,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-26,WTG01,U113-001,21030.762000000002,0.085,6.523,13.306,-30.93,876.123,2399.685,38.099000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-27,WTG01,U113-001,5789.5509999999995,0.1,4.016,10.505999999999998,-30.711,240.953,1900.399,10.488,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-28,WTG01,U113-001,9636.23,0.033,4.915,12.208,-31.15,401.332,2197.2070000000003,17.457,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-02-29,WTG01,U113-001,4425.293,0.028999999999999998,3.7060000000000004,9.243,-31.15,183.865,1421.0770000000002,8.017000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-01,WTG01,U113-001,10903.809,0.45399999999999996,5.196000000000001,12.555,-30.711,454.175,2390.252,19.753,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-02,WTG01,U113-001,43593.75,1.9880000000000002,10.54,16.669,32.905,1816.392,2401.001,78.97399999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-03,WTG01,U113-001,4200.684,0.03,3.42,10.337,-31.15,174.62,1739.382,7.61,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-04,WTG01,U113-001,41764.16,0.046,10.885,21.346999999999998,-30.93,1740.184,2392.665,75.66,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-05,WTG01,U113-001,28809.57,0.0,8.401,19.435,-30.491999999999997,1200.272,2393.762,52.191,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-06,WTG01,U113-001,530.273,0.031,2.327,5.6,-32.027,21.408,223.976,0.961,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-07,WTG01,U113-001,1601.0739999999998,0.038,2.8160000000000003,7.603,-40.583,66.286,832.727,2.9,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-08,WTG01,U113-001,726.074,0.0,2.403,6.683,-30.93,29.795,422.286,1.315,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-09,WTG01,U113-001,4286.133,0.0,3.403,10.769,-31.369,178.25599999999997,1920.1429999999998,7.765,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-10,WTG01,U113-001,51987.793,4.277,12.732000000000001,18.895,510.473,2166.401,2407.5820000000003,94.181,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-11,WTG01,U113-001,34148.437999999995,0.0,8.74,16.676,-30.711,1422.6989999999998,2386.084,61.863,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-12,WTG01,U113-001,3928.223,0.0,3.7439999999999998,9.597000000000001,-32.027,163.232,1247.555,7.1160000000000005,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-13,WTG01,U113-001,30385.742000000002,0.0,7.358,14.222000000000001,-29.175,1265.9160000000002,2398.369,55.047,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-14,WTG01,U113-001,32277.832000000002,1.217,8.615,15.703,-20.62,1345.023,2405.169,58.474,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-15,WTG01,U113-001,40729.492,0.0,11.269,24.206999999999997,-28.956,1697.0510000000002,2428.422,73.785,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-16,WTG01,U113-001,14112.793,0.032,5.4270000000000005,17.957,-31.808000000000003,587.68,2387.4,25.566999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-17,WTG01,U113-001,25251.952999999998,0.07400000000000001,7.412999999999999,15.890999999999998,-29.614,1052.066,2403.853,45.746,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-18,WTG01,U113-001,17072.266,0.0,5.71,15.994000000000002,-32.685,710.827,2396.614,30.928,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-19,WTG01,U113-001,38716.309,0.0,9.721,18.51,49.577,1613.315,2427.325,70.138,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-20,WTG01,U113-001,19166.504,0.034,6.542000000000001,15.535,-31.15,798.549,2406.266,34.722,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-21,WTG01,U113-001,40730.469,1.89,10.067,16.639,34.66,1698.7939999999999,2408.021,73.78699999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-22,WTG01,U113-001,25529.297000000002,0.09,7.672000000000001,15.918,-32.027,1063.692,2399.904,46.248999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-23,WTG01,U113-001,5709.960999999999,0.163,4.2410000000000005,9.69,-31.15,237.576,1358.776,10.344000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-24,WTG01,U113-001,1160.645,0.028999999999999998,2.162,8.44,-31.808000000000003,47.977,935.83,2.103,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-25,WTG01,U113-001,13041.992,0.0,5.755,13.583,-47.163999999999994,543.3240000000001,2377.748,23.627,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-26,WTG01,U113-001,21694.824,0.0,7.278,14.758,-8.774,903.9780000000001,2408.241,39.302,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-27,WTG01,U113-001,42615.723,0.0,10.794,17.444000000000003,-30.491999999999997,1775.618,2402.756,77.202,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-28,WTG01,U113-001,48221.68,5.382999999999999,11.790999999999999,19.416,638.5840000000001,2009.2520000000002,2403.195,87.35799999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-29,WTG01,U113-001,3532.2270000000003,0.0,3.3510000000000004,11.133,-32.027,146.622,1937.692,6.399,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-30,WTG01,U113-001,3600.586,0.032,3.2760000000000002,8.104,-32.905,149.83700000000002,872.433,6.523,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-03-31,WTG01,U113-001,2939.941,0.034,4.668,9.119,-29.395,356.319,1345.174,5.3260000000000005,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-01,WTG01,U113-001,37237.305,2.022,9.825,17.445,186.463,1417.16,2394.201,67.459,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-02,WTG01,U113-001,13037.108999999999,0.0,5.2010000000000005,17.424,-31.369,542.855,2368.534,23.618000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-03,WTG01,U113-001,3375.488,0.0,3.486,8.142999999999999,-30.053,140.488,730.939,6.115,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-04,WTG01,U113-001,31778.808999999997,0.616,9.032,18.305999999999997,-31.588,1324.01,2391.13,57.57,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-05,WTG01,U113-001,27857.422000000002,0.53,7.987,17.409000000000002,-31.369,1159.941,2399.685,50.466,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-06,WTG01,U113-001,3806.6409999999996,0.033,3.5060000000000002,8.482999999999999,-42.996,158.165,961.278,6.896,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-07,WTG01,U113-001,3209.961,0.03,2.9930000000000003,8.283,-31.15,133.515,912.577,5.815,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-08,WTG01,U113-001,14872.07,1.301,6.107,11.397,-21.059,619.589,2193.258,26.941999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-09,WTG01,U113-001,15679.198999999999,0.102,5.854,12.232000000000001,-30.273000000000003,653.123,2355.153,28.404,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-10,WTG01,U113-001,3226.074,0.044000000000000004,3.445,8.651,-31.588,134.131,1313.146,5.843999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-11,WTG01,U113-001,201.172,0.0,1.733,5.346,-34.879,7.832000000000001,204.891,0.364,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-12,WTG01,U113-001,4717.773,0.031,3.7680000000000002,12.175,-31.15,196.442,2365.244,8.547,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-13,WTG01,U113-001,25654.297000000002,0.262,7.367000000000001,14.503,-30.93,1068.634,2403.195,46.475,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-14,WTG01,U113-001,0.0,0.033,1.6059999999999999,4.058,0.0,0.0,0.0,0.0,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-15,WTG01,U113-001,182.61700000000002,0.0,1.55,5.854,-33.782,7.472,207.96200000000002,0.331,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-16,WTG01,U113-001,25745.605,0.035,7.268,16.739,-34.221,1073.7730000000001,2397.272,46.641000000000005,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-17,WTG01,U113-001,30270.507999999998,1.296,9.427,25.685,-28.737,1261.36,2422.719,54.838,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-18,WTG01,U113-001,9643.555,0.0,4.768,12.613,-31.588,401.459,2365.024,17.47,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-19,WTG01,U113-001,8615.723,0.0,4.754,14.728,-31.369,358.43300000000005,2408.899,15.607999999999999,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-20,WTG01,U113-001,14667.48,0.0,5.619,14.682,-30.711,610.965,2401.001,26.572,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-21,WTG01,U113-001,29377.441000000003,1.6130000000000002,8.156,16.773,14.259,1224.129,2403.195,53.22,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-22,WTG01,U113-001,39854.004,2.19,9.748,19.133,0.0,1659.975,2419.428,72.199,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-23,WTG01,U113-001,24263.672000000002,1.597,7.354,15.209000000000001,50.016000000000005,1011.0419999999999,2404.072,43.956,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-24,WTG01,U113-001,20953.613,1.703,7.167000000000001,15.693,0.0,873.005,2421.841,37.959,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-25,WTG01,U113-001,37083.496,1.143,9.613,20.057000000000002,-26.543000000000003,1545.2120000000002,2427.765,67.18,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-26,WTG01,U113-001,7940.43,0.0,4.957,10.992,-30.491999999999997,330.587,1749.253,14.385,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-27,WTG01,U113-001,1589.844,0.0,2.964,8.312999999999999,-31.369,65.967,705.054,2.88,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-28,WTG01,U113-001,4333.496,0.098,3.597,11.375,-30.273000000000003,180.497,1829.763,7.851,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-29,WTG01,U113-001,6500.977,0.155,4.861000000000001,8.985,-33.124,270.568,1057.362,11.777000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-04-30,WTG01,U113-001,34075.195,3.093,9.606,16.743,125.259,1419.8220000000001,2392.885,61.73,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-01,WTG01,U113-001,42817.871,4.966,11.042,17.055999999999997,0.0,1784.1860000000001,2413.944,77.569,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-02,WTG01,U113-001,15973.145,0.0,6.882000000000001,14.224,17.549,665.465,2398.149,28.936999999999998,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-03,WTG01,U113-001,13953.613000000001,0.036000000000000004,5.136,15.796,-32.027,581.08,2411.751,25.278000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-04,WTG01,U113-001,6613.281,0.24600000000000002,4.559,9.336,-32.027,274.988,1327.1860000000001,11.981,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-05,WTG01,U113-001,5424.316,0.035,3.965,14.828,-31.588,225.326,2384.768,9.827,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-06,WTG01,U113-001,6347.656,0.045,4.324,13.218,-32.247,264.028,2361.514,11.499,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-07,WTG01,U113-001,2998.535,0.0,3.25,12.365,-32.027,124.361,1925.6270000000002,5.432,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-08,WTG01,U113-001,20833.496,0.607,7.431,16.499000000000002,-27.201,868.07,2411.531,37.742,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-09,WTG01,U113-001,36565.43,0.0,10.148,22.983,-3.29,1523.546,2459.134,66.242,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-10,WTG01,U113-001,8890.136999999999,0.034,4.327,11.640999999999998,-31.369,370.165,1993.412,16.105,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-11,WTG01,U113-001,3533.203,0.034,3.353,11.448,-32.027,146.211,1878.682,6.401,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
