날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2020-05-23,광양항태양광,전남 광양시 도이동 775,2.3,12610800
2020-05-24,광양항태양광,전남 광양시 도이동 775,2.3,8566200
2020-05-25,광양항태양광,전남 광양시 도이동 775,2.3,7894800
2020-05-26,광양항태양광,전남 광양시 도이동 775,2.3,7498800
2020-05-27,광양항태양광,전남 광양시 도이동 775,2.3,11827800
2020-05-28,광양항태양광,전남 광양시 도이동 775,2.3,12555000
2020-05-29,광양항태양광,전남 광양시 도이동 775,2.3,11606400
2020-05-30,광양항태양광,전남 광양시 도이동 775,2.3,6744600
2020-05-31,광양항태양광,전남 광양시 도이동 775,2.3,7147800
2020-06-01,광양항태양광,전남 광양시 도이동 775,2.3,12763800
2020-06-02,광양항태양광,전남 광양시 도이동 775,2.3,12711600
2020-06-03,광양항태양광,전남 광양시 도이동 775,2.3,5808600
2020-06-04,광양항태양광,전남 광양시 도이동 775,2.3,12618000
2020-06-05,광양항태양광,전남 광양시 도이동 775,2.3,9909000
2020-06-06,광양항태양광,전남 광양시 도이동 775,2.3,9255600
2020-06-07,광양항태양광,전남 광양시 도이동 775,2.3,12155400
2020-06-08,광양항태양광,전남 광양시 도이동 775,2.3,12929400
2020-06-09,광양항태양광,전남 광양시 도이동 775,2.3,12740400
2020-06-10,광양항태양광,전남 광양시 도이동 775,2.3,10935000
2020-06-11,광양항태양광,전남 광양시 도이동 775,2.3,8634600
2020-06-12,광양항태양광,전남 광양시 도이동 775,2.3,8479800
2020-06-13,광양항태양광,전남 광양시 도이동 775,2.3,2746800
2020-06-14,광양항태양광,전남 광양시 도이동 775,2.3,5241600
2020-06-15,광양항태양광,전남 광양시 도이동 775,2.3,13177800
2020-06-16,광양항태양광,전남 광양시 도이동 775,2.3,13307400
2020-06-17,광양항태양광,전남 광양시 도이동 775,2.3,7596000
2020-06-18,광양항태양광,전남 광양시 도이동 775,2.3,1837800
2020-06-19,광양항태양광,전남 광양시 도이동 775,2.3,10836000
2020-06-20,광양항태양광,전남 광양시 도이동 775,2.3,482400
2020-06-21,광양항태양광,전남 광양시 도이동 775,2.3,12063600
2020-06-22,광양항태양광,전남 광양시 도이동 775,2.3,13444200
2020-06-23,광양항태양광,전남 광양시 도이동 775,2.3,12879000
2020-06-24,광양항태양광,전남 광양시 도이동 775,2.3,1998000
2020-06-25,광양항태양광,전남 광양시 도이동 775,2.3,2241000
2020-06-26,광양항태양광,전남 광양시 도이동 775,2.3,13636800
2020-06-27,광양항태양광,전남 광양시 도이동 775,2.3,8710200
2020-06-28,광양항태양광,전남 광양시 도이동 775,2.3,12049200
2020-06-29,광양항태양광,전남 광양시 도이동 775,2.3,1524600
2020-06-30,광양항태양광,전남 광양시 도이동 775,2.3,5671800
2020-07-01,광양항태양광,전남 광양시 도이동 775,2.3,8881200
2020-07-02,광양항태양광,전남 광양시 도이동 775,2.3,8035200
2020-07-03,광양항태양광,전남 광양시 도이동 775,2.3,3240000
2020-07-04,광양항태양광,전남 광양시 도이동 775,2.3,5279400
2020-07-05,광양항태양광,전남 광양시 도이동 775,2.3,7529400
2020-07-06,광양항태양광,전남 광양시 도이동 775,2.3,1956600
2020-07-07,광양항태양광,전남 광양시 도이동 775,2.3,11046600
2020-07-08,광양항태양광,전남 광양시 도이동 775,2.3,9954000
2020-07-09,광양항태양광,전남 광양시 도이동 775,2.3,5493600
2020-07-10,광양항태양광,전남 광양시 도이동 775,2.3,6001200
2020-07-11,광양항태양광,전남 광양시 도이동 775,2.3,7230600
2020-07-12,광양항태양광,전남 광양시 도이동 775,2.3,1008000
2020-07-13,광양항태양광,전남 광양시 도이동 775,2.3,754200
2020-07-14,광양항태양광,전남 광양시 도이동 775,2.3,7988400
2020-07-15,광양항태양광,전남 광양시 도이동 775,2.3,1769400
2020-07-16,광양항태양광,전남 광양시 도이동 775,2.3,11444400
2020-07-17,광양항태양광,전남 광양시 도이동 775,2.3,10899000
2020-07-18,광양항태양광,전남 광양시 도이동 775,2.3,4905000
2020-07-19,광양항태양광,전남 광양시 도이동 775,2.3,2365200
2020-07-20,광양항태양광,전남 광양시 도이동 775,2.3,5360400
2020-07-21,광양항태양광,전남 광양시 도이동 775,2.3,8011800
2020-07-22,광양항태양광,전남 광양시 도이동 775,2.3,2568600
2020-07-23,광양항태양광,전남 광양시 도이동 775,2.3,930600
2020-07-24,광양항태양광,전남 광양시 도이동 775,2.3,918000
2020-07-25,광양항태양광,전남 광양시 도이동 775,2.3,6139800
2020-07-26,광양항태양광,전남 광양시 도이동 775,2.3,12508200
2020-07-27,광양항태양광,전남 광양시 도이동 775,2.3,2233800
2020-07-28,광양항태양광,전남 광양시 도이동 775,2.3,4496400
2020-07-29,광양항태양광,전남 광양시 도이동 775,2.3,5682600
2020-07-30,광양항태양광,전남 광양시 도이동 775,2.3,6744600
2020-07-31,광양항태양광,전남 광양시 도이동 775,2.3,10836000
2020-08-01,광양항태양광,전남 광양시 도이동 775,2.3,8676000
2020-08-02,광양항태양광,전남 광양시 도이동 775,2.3,9043200
2020-08-03,광양항태양광,전남 광양시 도이동 775,2.3,5473800
2020-08-04,광양항태양광,전남 광양시 도이동 775,2.3,10018800
2020-08-05,광양항태양광,전남 광양시 도이동 775,2.3,4858200
2020-08-06,광양항태양광,전남 광양시 도이동 775,2.3,1699200
2020-08-07,광양항태양광,전남 광양시 도이동 775,2.3,1332000
2020-08-08,광양항태양광,전남 광양시 도이동 775,2.3,1614600
2020-08-09,광양항태양광,전남 광양시 도이동 775,2.3,6602400
2020-08-10,광양항태양광,전남 광양시 도이동 775,2.3,2046600
2020-08-11,광양항태양광,전남 광양시 도이동 775,2.3,4608000
2020-08-12,광양항태양광,전남 광양시 도이동 775,2.3,7340400
2020-08-13,광양항태양광,전남 광양시 도이동 775,2.3,9144000
2020-08-14,광양항태양광,전남 광양시 도이동 775,2.3,10062000
2020-08-15,광양항태양광,전남 광양시 도이동 775,2.3,11230200
2020-08-16,광양항태양광,전남 광양시 도이동 775,2.3,11901600
2020-08-17,광양항태양광,전남 광양시 도이동 775,2.3,11925000
2020-08-18,광양항태양광,전남 광양시 도이동 775,2.3,9379800
2020-08-19,광양항태양광,전남 광양시 도이동 775,2.3,11669400
2020-08-20,광양항태양광,전남 광양시 도이동 775,2.3,11476800
2020-08-21,광양항태양광,전남 광양시 도이동 775,2.3,9441000
2020-08-22,광양항태양광,전남 광양시 도이동 775,2.3,5103000
2020-08-23,광양항태양광,전남 광양시 도이동 775,2.3,8915400
2020-08-24,광양항태양광,전남 광양시 도이동 775,2.3,10654200
2020-08-25,광양항태양광,전남 광양시 도이동 775,2.3,9761400
2020-08-26,광양항태양광,전남 광양시 도이동 775,2.3,4032000
2020-08-27,광양항태양광,전남 광양시 도이동 775,2.3,5407200
2020-08-28,광양항태양광,전남 광양시 도이동 775,2.3,4447800
2020-08-29,광양항태양광,전남 광양시 도이동 775,2.3,6703200
2020-08-30,광양항태양광,전남 광양시 도이동 775,2.3,9882000
2020-08-31,광양항태양광,전남 광양시 도이동 775,2.3,8985600
2020-09-01,광양항태양광,전남 광양시 도이동 775,2.3,6854400
2020-09-02,광양항태양광,전남 광양시 도이동 775,2.3,2903400
2020-09-03,광양항태양광,전남 광양시 도이동 775,2.3,10416600
2020-09-04,광양항태양광,전남 광양시 도이동 775,2.3,10220400
2020-09-05,광양항태양광,전남 광양시 도이동 775,2.3,1618200
2020-09-06,광양항태양광,전남 광양시 도이동 775,2.3,1998000
2020-09-07,광양항태양광,전남 광양시 도이동 775,2.3,4224600
2020-09-08,광양항태양광,전남 광양시 도이동 775,2.3,9325800
2020-09-09,광양항태양광,전남 광양시 도이동 775,2.3,7380000
2020-09-10,광양항태양광,전남 광양시 도이동 775,2.3,9363600
2020-09-11,광양항태양광,전남 광양시 도이동 775,2.3,2815200
2020-09-12,광양항태양광,전남 광양시 도이동 775,2.3,7844400
2020-09-13,광양항태양광,전남 광양시 도이동 775,2.3,4663800
2020-09-14,광양항태양광,전남 광양시 도이동 775,2.3,9819000
2020-09-15,광양항태양광,전남 광양시 도이동 775,2.3,7475400
2020-09-16,광양항태양광,전남 광양시 도이동 775,2.3,2026800
2020-09-17,광양항태양광,전남 광양시 도이동 775,2.3,2487600
2020-09-18,광양항태양광,전남 광양시 도이동 775,2.3,5565600
2020-09-19,광양항태양광,전남 광양시 도이동 775,2.3,8870400
2020-09-20,광양항태양광,전남 광양시 도이동 775,2.3,10162800
2020-09-21,광양항태양광,전남 광양시 도이동 775,2.3,8766000
2020-09-22,광양항태양광,전남 광양시 도이동 775,2.3,6786000
2020-09-23,광양항태양광,전남 광양시 도이동 775,2.3,4937400
2020-09-24,광양항태양광,전남 광양시 도이동 775,2.3,7567200
2020-09-25,광양항태양광,전남 광양시 도이동 775,2.3,7241400
2020-09-26,광양항태양광,전남 광양시 도이동 775,2.3,9484200
2020-09-27,광양항태양광,전남 광양시 도이동 775,2.3,9482400
2020-09-28,광양항태양광,전남 광양시 도이동 775,2.3,9484200
2020-09-29,광양항태양광,전남 광양시 도이동 775,2.3,8704800
2020-09-30,광양항태양광,전남 광양시 도이동 775,2.3,8740800
2020-10-01,광양항태양광,전남 광양시 도이동 775,2.3,8343000
2020-10-02,광양항태양광,전남 광양시 도이동 775,2.3,8870400
2020-10-03,광양항태양광,전남 광양시 도이동 775,2.3,7720200
2020-10-04,광양항태양광,전남 광양시 도이동 775,2.3,3920400
2020-10-05,광양항태양광,전남 광양시 도이동 775,2.3,9163800
2020-10-06,광양항태양광,전남 광양시 도이동 775,2.3,8938800
2020-10-07,광양항태양광,전남 광양시 도이동 775,2.3,8820000
2020-10-08,광양항태양광,전남 광양시 도이동 775,2.3,8735400
2020-10-09,광양항태양광,전남 광양시 도이동 775,2.3,8521200
2020-10-10,광양항태양광,전남 광양시 도이동 775,2.3,8208000
2020-10-11,광양항태양광,전남 광양시 도이동 775,2.3,8236800
2020-10-12,광양항태양광,전남 광양시 도이동 775,2.3,7867800
2020-10-13,광양항태양광,전남 광양시 도이동 775,2.3,6561000
2020-10-14,광양항태양광,전남 광양시 도이동 775,2.3,5932800
2020-10-15,광양항태양광,전남 광양시 도이동 775,2.3,7018200
2020-10-16,광양항태양광,전남 광양시 도이동 775,2.3,2671200
2020-10-17,광양항태양광,전남 광양시 도이동 775,2.3,7497000
2020-10-18,광양항태양광,전남 광양시 도이동 775,2.3,7369200
2020-10-19,광양항태양광,전남 광양시 도이동 775,2.3,6604200
2020-10-20,광양항태양광,전남 광양시 도이동 775,2.3,7219800
2020-10-21,광양항태양광,전남 광양시 도이동 775,2.3,2059200
2020-10-22,광양항태양광,전남 광양시 도이동 775,2.3,3726000
2020-10-23,광양항태양광,전남 광양시 도이동 775,2.3,8107200
2020-10-24,광양항태양광,전남 광양시 도이동 775,2.3,7891200
2020-10-25,광양항태양광,전남 광양시 도이동 775,2.3,7542000
2020-10-26,광양항태양광,전남 광양시 도이동 775,2.3,6831000
2020-10-27,광양항태양광,전남 광양시 도이동 775,2.3,6192000
2020-10-28,광양항태양광,전남 광양시 도이동 775,2.3,3029400
2020-10-29,광양항태양광,전남 광양시 도이동 775,2.3,6669000
2020-10-30,광양항태양광,전남 광양시 도이동 775,2.3,6807600
2020-10-31,광양항태양광,전남 광양시 도이동 775,2.3,6555600
2020-11-01,광양항태양광,전남 광양시 도이동 775,2.3,1891800
2020-11-02,광양항태양광,전남 광양시 도이동 775,2.3,4419000
2020-11-03,광양항태양광,전남 광양시 도이동 775,2.3,6944400
2020-11-04,광양항태양광,전남 광양시 도이동 775,2.3,6940800
2020-11-05,광양항태양광,전남 광양시 도이동 775,2.3,5239800
2020-11-06,광양항태양광,전남 광양시 도이동 775,2.3,1544400
2020-11-07,광양항태양광,전남 광양시 도이동 775,2.3,4631400
2020-11-08,광양항태양광,전남 광양시 도이동 775,2.3,6112800
2020-11-09,광양항태양광,전남 광양시 도이동 775,2.3,6343200
2020-11-10,광양항태양광,전남 광양시 도이동 775,2.3,6058800
2020-11-11,광양항태양광,전남 광양시 도이동 775,2.3,6040800
2020-11-12,광양항태양광,전남 광양시 도이동 775,2.3,5751000
2020-11-13,광양항태양광,전남 광양시 도이동 775,2.3,5553000
2020-11-14,광양항태양광,전남 광양시 도이동 775,2.3,5029200
2020-11-15,광양항태양광,전남 광양시 도이동 775,2.3,5713200
2020-11-16,광양항태양광,전남 광양시 도이동 775,2.3,5304600
2020-11-17,광양항태양광,전남 광양시 도이동 775,2.3,2998800
2020-11-18,광양항태양광,전남 광양시 도이동 775,2.3,2419200
2020-11-19,광양항태양광,전남 광양시 도이동 775,2.3,1929600
2020-11-20,광양항태양광,전남 광양시 도이동 775,2.3,3792600
2020-11-21,광양항태양광,전남 광양시 도이동 775,2.3,5839200
2020-11-22,광양항태양광,전남 광양시 도이동 775,2.3,1350000
2020-11-23,광양항태양광,전남 광양시 도이동 775,2.3,5824800
2020-11-24,광양항태양광,전남 광양시 도이동 775,2.3,5232600
2020-11-25,광양항태양광,전남 광양시 도이동 775,2.3,5488200
2020-11-26,광양항태양광,전남 광양시 도이동 775,2.3,4440600
2020-11-27,광양항태양광,전남 광양시 도이동 775,2.3,4069800
2020-11-28,광양항태양광,전남 광양시 도이동 775,2.3,4588200
2020-11-29,광양항태양광,전남 광양시 도이동 775,2.3,5324400
2020-11-30,광양항태양광,전남 광양시 도이동 775,2.3,5308200
2020-12-01,광양항태양광,전남 광양시 도이동 775,2.3,5281200
2020-12-02,광양항태양광,전남 광양시 도이동 775,2.3,2352600
2020-12-03,광양항태양광,전남 광양시 도이동 775,2.3,4473000
2020-12-04,광양항태양광,전남 광양시 도이동 775,2.3,4642200
2020-12-05,광양항태양광,전남 광양시 도이동 775,2.3,4444200
2020-12-06,광양항태양광,전남 광양시 도이동 775,2.3,4246200
2020-12-07,광양항태양광,전남 광양시 도이동 775,2.3,2264400
2020-12-08,광양항태양광,전남 광양시 도이동 775,2.3,4323600
2020-12-09,광양항태양광,전남 광양시 도이동 775,2.3,4260600
2020-12-10,광양항태양광,전남 광양시 도이동 775,2.3,1477800
2020-12-11,광양항태양광,전남 광양시 도이동 775,2.3,3155400
2020-12-12,광양항태양광,전남 광양시 도이동 775,2.3,3985200
2020-12-13,광양항태양광,전남 광양시 도이동 775,2.3,2925000
2020-12-14,광양항태양광,전남 광양시 도이동 775,2.3,3576600
2020-12-15,광양항태양광,전남 광양시 도이동 775,2.3,4467600
2020-12-16,광양항태양광,전남 광양시 도이동 775,2.3,4384800
2020-12-17,광양항태양광,전남 광양시 도이동 775,2.3,4433400
2020-12-18,광양항태양광,전남 광양시 도이동 775,2.3,3623400
2020-12-19,광양항태양광,전남 광양시 도이동 775,2.3,4348800
2020-12-20,광양항태양광,전남 광양시 도이동 775,2.3,4046400
2020-12-21,광양항태양광,전남 광양시 도이동 775,2.3,3517200
2020-12-22,광양항태양광,전남 광양시 도이동 775,2.3,2565000
2020-12-23,광양항태양광,전남 광양시 도이동 775,2.3,2480400
2020-12-24,광양항태양광,전남 광양시 도이동 775,2.3,3526200
2020-12-25,광양항태양광,전남 광양시 도이동 775,2.3,3830400
2020-12-26,광양항태양광,전남 광양시 도이동 775,2.3,4050000
2020-12-27,광양항태양광,전남 광양시 도이동 775,2.3,997200
2020-12-28,광양항태양광,전남 광양시 도이동 775,2.3,3799800
2020-12-29,광양항태양광,전남 광양시 도이동 775,2.3,2734200
2020-12-30,광양항태양광,전남 광양시 도이동 775,2.3,4046400
2020-12-31,광양항태양광,전남 광양시 도이동 775,2.3,4744800
2021-01-01,광양항태양광,전남 광양시 도이동 775,2.3,3448800
2021-01-02,광양항태양광,전남 광양시 도이동 775,2.3,4366800
2021-01-03,광양항태양광,전남 광양시 도이동 775,2.3,3598200
2021-01-04,광양항태양광,전남 광양시 도이동 775,2.3,4269600
2021-01-05,광양항태양광,전남 광양시 도이동 775,2.3,2451600
2021-01-06,광양항태양광,전남 광양시 도이동 775,2.3,4226400
2021-01-07,광양항태양광,전남 광양시 도이동 775,2.3,3088800
2021-01-08,광양항태양광,전남 광양시 도이동 775,2.3,4780800
2021-01-09,광양항태양광,전남 광양시 도이동 775,2.3,4689000
2021-01-10,광양항태양광,전남 광양시 도이동 775,2.3,4210200
2021-01-11,광양항태양광,전남 광양시 도이동 775,2.3,2415600
2021-01-12,광양항태양광,전남 광양시 도이동 775,2.3,4289400
2021-01-13,광양항태양광,전남 광양시 도이동 775,2.3,4172400
2021-01-14,광양항태양광,전남 광양시 도이동 775,2.3,4363200
2021-01-15,광양항태양광,전남 광양시 도이동 775,2.3,3735000
2021-01-16,광양항태양광,전남 광양시 도이동 775,2.3,4669200
2021-01-17,광양항태양광,전남 광양시 도이동 775,2.3,5040000
2021-01-18,광양항태양광,전남 광양시 도이동 775,2.3,3006000
2021-01-19,광양항태양광,전남 광양시 도이동 775,2.3,4989600
2021-01-20,광양항태양광,전남 광양시 도이동 775,2.3,4885200
2021-01-21,광양항태양광,전남 광양시 도이동 775,2.3,3009600
2021-01-22,광양항태양광,전남 광양시 도이동 775,2.3,1229400
2021-01-23,광양항태양광,전남 광양시 도이동 775,2.3,981000
2021-01-24,광양항태양광,전남 광양시 도이동 775,2.3,4606200
2021-01-25,광양항태양광,전남 광양시 도이동 775,2.3,5178600
2021-01-26,광양항태양광,전남 광양시 도이동 775,2.3,936000
2021-01-27,광양항태양광,전남 광양시 도이동 775,2.3,5333400
2021-01-28,광양항태양광,전남 광양시 도이동 775,2.3,4275000
2021-01-29,광양항태양광,전남 광양시 도이동 775,2.3,6224400
2021-01-30,광양항태양광,전남 광양시 도이동 775,2.3,4397400
2021-01-31,광양항태양광,전남 광양시 도이동 775,2.3,5250600
2021-02-01,광양항태양광,전남 광양시 도이동 775,2.3,1323000
2021-02-02,광양항태양광,전남 광양시 도이동 775,2.3,6825600
2021-02-03,광양항태양광,전남 광양시 도이동 775,2.3,6678000
2021-02-04,광양항태양광,전남 광양시 도이동 775,2.3,6744600
2021-02-05,광양항태양광,전남 광양시 도이동 775,2.3,4185000
2021-02-06,광양항태양광,전남 광양시 도이동 775,2.3,5941800
2021-02-07,광양항태양광,전남 광양시 도이동 775,2.3,6012000
2021-02-08,광양항태양광,전남 광양시 도이동 775,2.3,6901200
2021-02-09,광양항태양광,전남 광양시 도이동 775,2.3,7007400
2021-02-10,광양항태양광,전남 광양시 도이동 775,2.3,6568200
2021-02-11,광양항태양광,전남 광양시 도이동 775,2.3,3931200
2021-02-12,광양항태양광,전남 광양시 도이동 775,2.3,5900400
2021-02-13,광양항태양광,전남 광양시 도이동 775,2.3,6453000
2021-02-14,광양항태양광,전남 광양시 도이동 775,2.3,3042000
2021-02-15,광양항태양광,전남 광양시 도이동 775,2.3,4759200
2021-02-16,광양항태양광,전남 광양시 도이동 775,2.3,6791400
2021-02-17,광양항태양광,전남 광양시 도이동 775,2.3,5774400
2021-02-18,광양항태양광,전남 광양시 도이동 775,2.3,6071400
2021-02-19,광양항태양광,전남 광양시 도이동 775,2.3,7734600
2021-02-20,광양항태양광,전남 광양시 도이동 775,2.3,6699600
2021-02-21,광양항태양광,전남 광양시 도이동 775,2.3,7455600
2021-02-22,광양항태양광,전남 광양시 도이동 775,2.3,6984000
2021-02-23,광양항태양광,전남 광양시 도이동 775,2.3,6690600
2021-02-24,광양항태양광,전남 광양시 도이동 775,2.3,3936600
2021-02-25,광양항태양광,전남 광양시 도이동 775,2.3,1247400
2021-02-26,광양항태양광,전남 광양시 도이동 775,2.3,6382800
2021-02-27,광양항태양광,전남 광양시 도이동 775,2.3,6980400
2021-02-28,광양항태양광,전남 광양시 도이동 775,2.3,3358800
2021-03-01,광양항태양광,전남 광양시 도이동 775,2.3,388800
2021-03-02,광양항태양광,전남 광양시 도이동 775,2.3,7023600
2021-03-03,광양항태양광,전남 광양시 도이동 775,2.3,8154000
2021-03-04,광양항태양광,전남 광양시 도이동 775,2.3,1045800
2021-03-05,광양항태양광,전남 광양시 도이동 775,2.3,8523000
2021-03-06,광양항태양광,전남 광양시 도이동 775,2.3,5893200
2021-03-07,광양항태양광,전남 광양시 도이동 775,2.3,6325200
2021-03-08,광양항태양광,전남 광양시 도이동 775,2.3,8227800
2021-03-09,광양항태양광,전남 광양시 도이동 775,2.3,7750800
2021-03-10,광양항태양광,전남 광양시 도이동 775,2.3,8449200
2021-03-11,광양항태양광,전남 광양시 도이동 775,2.3,7025400
2021-03-12,광양항태양광,전남 광양시 도이동 775,2.3,1045800
2021-03-13,광양항태양광,전남 광양시 도이동 775,2.3,9030600
2021-03-14,광양항태양광,전남 광양시 도이동 775,2.3,9028800
2021-03-15,광양항태양광,전남 광양시 도이동 775,2.3,7542000
2021-03-16,광양항태양광,전남 광양시 도이동 775,2.3,9151200
2021-03-17,광양항태양광,전남 광양시 도이동 775,2.3,8627400
2021-03-18,광양항태양광,전남 광양시 도이동 775,2.3,9250200
2021-03-19,광양항태양광,전남 광양시 도이동 775,2.3,8429400
2021-03-20,광양항태양광,전남 광양시 도이동 775,2.3,1171800
2021-03-21,광양항태양광,전남 광양시 도이동 775,2.3,8359200
2021-03-22,광양항태양광,전남 광양시 도이동 775,2.3,10396800
2021-03-23,광양항태양광,전남 광양시 도이동 775,2.3,9624600
2021-03-24,광양항태양광,전남 광양시 도이동 775,2.3,6912000
2021-03-25,광양항태양광,전남 광양시 도이동 775,2.3,9756000
2021-03-26,광양항태양광,전남 광양시 도이동 775,2.3,8983800
2021-03-27,광양항태양광,전남 광양시 도이동 775,2.3,1596600
2021-03-28,광양항태양광,전남 광양시 도이동 775,2.3,8334000
2021-03-29,광양항태양광,전남 광양시 도이동 775,2.3,7938000
2021-03-30,광양항태양광,전남 광양시 도이동 775,2.3,8683200
2021-03-31,광양항태양광,전남 광양시 도이동 775,2.3,9244800
2021-04-01,광양항태양광,전남 광양시 도이동 775,2.3,3294000
2021-04-02,광양항태양광,전남 광양시 도이동 775,2.3,4779000
2021-04-03,광양항태양광,전남 광양시 도이동 775,2.3,496800
2021-04-04,광양항태양광,전남 광양시 도이동 775,2.3,964800
2021-04-05,광양항태양광,전남 광양시 도이동 775,2.3,7675200
2021-04-06,광양항태양광,전남 광양시 도이동 775,2.3,9099000
2021-04-07,광양항태양광,전남 광양시 도이동 775,2.3,10749600
2021-04-08,광양항태양광,전남 광양시 도이동 775,2.3,10612800
2021-04-09,광양항태양광,전남 광양시 도이동 775,2.3,9714600
2021-04-10,광양항태양광,전남 광양시 도이동 775,2.3,10161000
2021-04-11,광양항태양광,전남 광양시 도이동 775,2.3,10762200
2021-04-12,광양항태양광,전남 광양시 도이동 775,2.3,1443600
2021-04-13,광양항태양광,전남 광양시 도이동 775,2.3,8713800
2021-04-14,광양항태양광,전남 광양시 도이동 775,2.3,10935000
2021-04-15,광양항태양광,전남 광양시 도이동 775,2.3,9183600
2021-04-16,광양항태양광,전남 광양시 도이동 775,2.3,9313200
2021-04-17,광양항태양광,전남 광양시 도이동 775,2.3,11133000
2021-04-18,광양항태양광,전남 광양시 도이동 775,2.3,11842200
2021-04-19,광양항태양광,전남 광양시 도이동 775,2.3,11764800
2021-04-20,광양항태양광,전남 광양시 도이동 775,2.3,10850400
2021-04-21,광양항태양광,전남 광양시 도이동 775,2.3,9093600
2021-04-22,광양항태양광,전남 광양시 도이동 775,2.3,3992400
2021-04-23,광양항태양광,전남 광양시 도이동 775,2.3,8613000
2021-04-24,광양항태양광,전남 광양시 도이동 775,2.3,11343600
2021-04-25,광양항태양광,전남 광양시 도이동 775,2.3,9964800
2021-04-26,광양항태양광,전남 광양시 도이동 775,2.3,11269800
2021-04-27,광양항태양광,전남 광양시 도이동 775,2.3,5572800
2021-04-28,광양항태양광,전남 광양시 도이동 775,2.3,10117800
2021-04-29,광양항태양광,전남 광양시 도이동 775,2.3,10306800
2021-04-30,광양항태양광,전남 광양시 도이동 775,2.3,12159000
2021-05-01,광양항태양광,전남 광양시 도이동 775,2.3,6692400
2021-05-02,광양항태양광,전남 광양시 도이동 775,2.3,11071800
2021-05-03,광양항태양광,전남 광양시 도이동 775,2.3,12319200
2021-05-04,광양항태양광,전남 광양시 도이동 775,2.3,1393200
2021-05-05,광양항태양광,전남 광양시 도이동 775,2.3,12657600
2021-05-06,광양항태양광,전남 광양시 도이동 775,2.3,8785800
2021-05-07,광양항태양광,전남 광양시 도이동 775,2.3,8712000
2021-05-08,광양항태양광,전남 광양시 도이동 775,2.3,10112400
2021-05-09,광양항태양광,전남 광양시 도이동 775,2.3,10710000
2021-05-10,광양항태양광,전남 광양시 도이동 775,2.3,5949000
2021-05-11,광양항태양광,전남 광양시 도이동 775,2.3,3879000
2021-05-12,광양항태양광,전남 광양시 도이동 775,2.3,8467200
2021-05-13,광양항태양광,전남 광양시 도이동 775,2.3,11066400
2021-05-14,광양항태양광,전남 광양시 도이동 775,2.3,9626400
2021-05-15,광양항태양광,전남 광양시 도이동 775,2.3,2320200
2021-05-16,광양항태양광,전남 광양시 도이동 775,2.3,1387800
2021-05-17,광양항태양광,전남 광양시 도이동 775,2.3,5441400
2021-05-18,광양항태양광,전남 광양시 도이동 775,2.3,8857800
2021-05-19,광양항태양광,전남 광양시 도이동 775,2.3,11464200
2021-05-20,광양항태양광,전남 광양시 도이동 775,2.3,2061000
2021-05-21,광양항태양광,전남 광양시 도이동 775,2.3,8640000
2021-05-22,광양항태양광,전남 광양시 도이동 775,2.3,12965400
2021-05-23,광양항태양광,전남 광양시 도이동 775,2.3,11593800
2021-05-24,광양항태양광,전남 광양시 도이동 775,2.3,10184400
2021-05-25,광양항태양광,전남 광양시 도이동 775,2.3,11122200
2021-05-26,광양항태양광,전남 광양시 도이동 775,2.3,6492600
2021-05-27,광양항태양광,전남 광양시 도이동 775,2.3,7153200
2021-05-28,광양항태양광,전남 광양시 도이동 775,2.3,8929800
2021-05-29,광양항태양광,전남 광양시 도이동 775,2.3,12774600
2021-05-30,광양항태양광,전남 광양시 도이동 775,2.3,12414600
2021-05-31,광양항태양광,전남 광양시 도이동 775,2.3,11991600
2021-06-01,광양항태양광,전남 광양시 도이동 775,2.3,11831400
2021-06-02,광양항태양광,전남 광양시 도이동 775,2.3,8987400
2021-06-03,광양항태양광,전남 광양시 도이동 775,2.3,1242000
2021-06-04,광양항태양광,전남 광양시 도이동 775,2.3,12416400
2021-06-05,광양항태양광,전남 광양시 도이동 775,2.3,11197800
2021-06-06,광양항태양광,전남 광양시 도이동 775,2.3,12124800
2021-06-07,광양항태양광,전남 광양시 도이동 775,2.3,11293200
2021-06-08,광양항태양광,전남 광양시 도이동 775,2.3,11865600
2021-06-09,광양항태양광,전남 광양시 도이동 775,2.3,12510000
2021-06-10,광양항태양광,전남 광양시 도이동 775,2.3,6035400
2021-06-11,광양항태양광,전남 광양시 도이동 775,2.3,4219200
2021-06-12,광양항태양광,전남 광양시 도이동 775,2.3,10294200
2021-06-13,광양항태양광,전남 광양시 도이동 775,2.3,10657800
2021-06-14,광양항태양광,전남 광양시 도이동 775,2.3,4446000
2021-06-15,광양항태양광,전남 광양시 도이동 775,2.3,1031400
2021-06-16,광양항태양광,전남 광양시 도이동 775,2.3,7887600
2021-06-17,광양항태양광,전남 광양시 도이동 775,2.3,7122600
2021-06-18,광양항태양광,전남 광양시 도이동 775,2.3,4905000
2021-06-19,광양항태양광,전남 광양시 도이동 775,2.3,13071600
2021-06-20,광양항태양광,전남 광양시 도이동 775,2.3,11595600
2021-06-21,광양항태양광,전남 광양시 도이동 775,2.3,11975400
2021-06-22,광양항태양광,전남 광양시 도이동 775,2.3,9046800
2021-06-23,광양항태양광,전남 광양시 도이동 775,2.3,7664400
2021-06-24,광양항태양광,전남 광양시 도이동 775,2.3,10362600
2021-06-25,광양항태양광,전남 광양시 도이동 775,2.3,11426400
